2168,Boa tarde é a prova dagua?,"Oi, tudo bem? Esse modelo possui 3ATM e não pode ter contato direto com a água. Resiste apenas à pequenos respingos, portanto não deve ter contato direto com a água corrente ou ser imerso em água.Atc, Equipe Eclock."
2169,"Bom dia,ele é realmente a prova dgua? Posso comprar sem medo? É porque trabalho dando aulas de natação em piscina","Oi, tudo bem? Esse modelo possui 3ATM e não pode ter contato direto com a água. Resiste apenas à pequenos respingos, portanto não deve ter contato direto com a água corrente ou ser imerso em água. Atc, Equipe Eclock."
2170,este relogio tem lus,"Olá, boa tarde!! Sim, ele possui Iluminação de Fundo. Atc, Equipe Eclock."
2171,"Boa tarde , o relógio e tbm a cinta","Entendo, o relógio, nós temos ele com 10ATM, porém sem a cinta. A cinta não é à prova d'água e ela só pode ter contato com o suor do corpo. https://produto.mercadolivre.com.br/MLB-1141518328-relogio-speedo-masculino-original-garantia-barato-com-nota-_JM#position=20&type=item&tracking_id=98b94604-7205-4281-a7d5-8895b9c28696 Atc, Equipe Eclock."
2172,"Boa tarde , vcs possuem outro modelo de relógio com monitor cardíaco só que a prova d'água e suor? Obrigado","Olá, boa tarde! Você se refere ao relógio ser a prova d'água e suor, ou a cinta que faz o monitoramento, ser a prova d'água e suor?Atc, Equipe Eclock."
2173,Certo,"=) Atc, Equipe Eclock."
2174,É prova dágua,"Oi, tudo bem? Esse modelo possui 3ATM e não pode ter contato direto com a água. Resiste apenas à pequenos respingos, portanto não deve ter contato direto com a água corrente ou ser imerso em água. Atc, Equipe Eclock."
2175,Ele monitora bem os batimentos cardíacos em movimento? Pois vi um relógio de outra marca que tinha que ficar parado para marcar,"Sim, monitora sim. Atc, Equipe Eclock."
2176,Ele é a prova de água ? E vem pulseiras reserva?,"Olá, tudo bem? Ele não tem pulseira reserva. Esse modelo possui 3ATM e não pode ter contato direto com a água. Resiste apenas à pequenos respingos, portanto não deve ter contato direto com a água corrente ou ser imerso em água.Atc, Equipe Eclock."
2177,Boa tarde. ele tem uma programação de velocidade ex: 10 km a pessoal ñ pode passar e nem diminuir o ritimo?,"Olá, boa tarde! Ele não possui essa funcionalidade.Atc, Equipe Eclock."
2178,"Esse relógio tem alguma função de apitar? Tipo , quando dispara os batimentos cardíacos tem como colocar ele pra apitar qnd acontecer isso?","Olá, bom dia! Ele não possui essa funcionalidade. Atc, Equipe Eclock."
2179,Aceita cartão senff?,"Olá, tudo bem? As formas de pagamento aceitas pelo Mercado Livre ficam dispostas logo abaixo do valor da mercadoria, só clicar em ""mais informações"" =)Atc, Equipe Eclock."
2180,"Tem formato AM e PM? Por exemplo, eu posso colocar 2:00 PM?","Ele possui o formato de 12/24 sim =) Atc, Equipe Eclock."
2181,Vc fornecem oq mais?,"Boa noite, tudo bem? O que mais precisaria? Ficamos a sua disposição - Arthur MARIOCLE2011"
2182,Elas são de Borracha ou silicone,Todas às nossas pulseiras deste modelo são de silicone. Aguardamos sua compra.
2183,Serve para o modelo subaqua 14504?,Este modelo ao qual mandou é para um venom. 14504
2184,"Boa noite , a pulseira vem com as duas borrachinhas ?",Boa noite isso mesmo vai com 2 passadores.
2185,Qual o valor dos passadores,Nao vendemos separado.
2186,"Boa noite , vcs também vendem os parafusos da pulseira ? Estou querendo compra a pulseira e dois parafusos","Boa noite amigo, segue o link abaixo aguardamos sua compra Obrigado! https://produto.mercadolivre.com.br/MLB-949953306-parafuso-da-pulseira-subaqua-noma-3-_JM"
2187,Vende somente essas duas argola q prende a ponta da pulsera ?,Não vendemos apenas os passadores. Obrigado boa noite.
2188,nao tem azul?,A própria aguardamos sua compra Obrigado!
2189,Bom dia tem pulseira para o modelo invicta reserve 6143 ?,"Bom dia amigo, este modelo não temos!"
2190,Pulseira azul,Na cor azul não temos Somente na cor preta aguardamos sua compra Obrigado!
2191,Subacqua reserve modelo 6906,"Boa tarde amigo, na cor azul não temos na cor preta segue o link abaixo aguardamos sua compra Obrigado https://produto.mercadolivre.com.br/MLB-693916485-pulseira-invicta-subaqua-men-6905-6178-_JM"
2192,Não consegui ver nenhuma pulseira do modelo subacqa reserve.,"Bom dia amigo, qual modelo o senhor está precisando?"
2193,"Sim está mesmo ,comprando dois pares vem no mesmo frete ,preciso da pulseira do modelo pro drive também na cor preta","Sim, aguardamos sua compra"
2194,Tem dela na cor preta ?,"Boa noite, tudo bem? Dá uma conferida no link que vou te passar para ver se é o que precisa https://produto.mercadolivre.com.br/MLB-691571992-pulseira-invicta-subaqua-noma-3-somos-fornecedor-_JM?variation=32351618263&quantity=1#reco_item_pos=0&reco_backend=machinalis-seller-items-pdp&reco_backend_type=low_level&reco_client=vip-seller_items-above&reco_id=4d14c319-4814-4181-b40e-d3ff62e600e7 Ficamos a sua disposição - Arthur MARIOCLE2011"
2195,É o esse azul mais escuro né? É que tem uma foto com um azul claro também... Rs,Conforme a primeira foto do anúncio aguardamos sua compra Obrigado!
2196,Bom dia! Qual a tonalidade desse azul? É igual o da foto?,"Bom dia amigo, igual a foto aguardamos sua compra Obrigado!"
2197,Amigo estou fazendo a compra de duas pulceira junto a vc só queria saber se vc me envia uma azul e outra Preta,"Boa tarde amigo , compra no link abaixo que envio uma de cada cor pelo envio Full vai as duas na mesma cor pois essa mercadoria fica no centro de distribuição do do Mercado livre não temos como escolher a cor aguardamos sua compra Obrigado! https://produto.mercadolivre.com.br/MLB-949943611-pulseira-subaqua-noma3-_JM"
2198,Show,Aguardamos sua compra Obrigado
2199,É de qualidade né?,Pode ter certeza que sim o senhor não irá se arrepender aguardamos sua compra Obrigado!
2200,"Ok, vou comprar.",Aguardamos sua compra Obrigado!
2201,Essa cor azul é a padrão para o modelo azul escuro mesmo ou é outra ? Só pra não comprar errado.,Azul igual a foto!
2202,Vc tem os acabamentos por fora ou alguma que venha já com os acabamentos ?,Somente a pulseira sem os acessórios aguardamos sua compra Obrigado!
2203,Tem da marca garrido e guzman ?,O que?
2204,Essa cor é do modelo azul escuro?,Igual a foto! Obrigado
2205,Eu quero uma pulseira azul marinho e outra preta ok ???,"Bom dia, coloca no carrinho e faz uma única compra https://produto.mercadolivre.com.br/MLB-691571992-pulseira-invicta-subaqua-noma-3-somos-fornecedor-_JM"
2207,Preciso de 120 dessas consegue ??,"Boa tarde amigo, efetue a compra do link abaixo e chame em nosso contato aguardamos sua compra Obrigado! https://produto.mercadolivre.com.br/MLB-950632991-pulseira-invicta-subaqua-5515-noma-iiioriginal-azul-_JM"
2208,Ok. Comprado. Pago. Obrigado.,Agradecemos sua preferencia Obrigado!
2209,"Bom dia. Adicionei ao carrinho duas pulseiras, uma preta e uma azul. Apenas para confirmar, meu relógio é um Invicta Subaqua Noma III, modelo 5696, são essas pulseiras mesmo?","A própria, aguardamos sua compra"
2210,Boa tarde. A pulseira vem com o detalhe dourado aonde está vazio na foto?,"Boa tarde amigo, não vai somente a pulseira sem os acessórios aguardamos sua compra Obrigado!"
2211,Olá boa noite vocês tem a pulseira azul do relógio Invicta 14674 modelo,Boa noite! Não temos! Obrigado
2212,"Não, apenas pedi 2 unidades.",Vai igual a foto que o senhor comprou! Obrigado
2213,"Acabei de ver aqui, comprei as duas em um link só... O link da azul. Ficou 40.02 cada uma mais 18.90 de frete",Então vai as duas na cor que o Sr comprou não vai uma de cada cor.
2214,"Na verdade eu não lembro, eu havia gerado o boleto anti ontem e paguei hj pelo app. Mas agora não lembro se foram dois links separados. Eu sei que uma ficou por 42 reais e a outra mais caro um pouco... Algo assim",Poise porque se o Sr comprou em um anúncio full e não colocou as duas pulseiras uma de cada cor elas vão as duas da mesma cor. Isso o Sr consegue ver em sua aba de compra.
2215,Paguei 98 reais,Sim mais oque te pergunto é se o Sr. Adicionou uma preta e uma azul no carrinho.
2216,"Eu acabei de efetuar o pagamento das duas pulseiras... Aí quero uma preta e uma azul, conforme conversamos.",Mais o Sr colocou os dois links o da pulseira azul e o da pulseira preta no mesmo carrinho se não não vai.
2217,Quero saber sobre o codigo de rastreio,"Para eu saber o código de rastreio da sua encomenda preciso que me mande mensagem na compra efetuada, e como o seu envio é Full não vai conseguir mandar mensagem enquanto a encomenda não chegar, então somente aguarde a encomenda obrigado! Um otimo dia!"
2218,"Eu estou falando grego né??? Nao tem como mandar msg por lá. E outra coisa vcs botaram o status do meu produto como enviado, tanto que me mandaram um codigo de rastreio","Se não tem como mandar mensagem por la então não tem como eu te ajudar por aqui, por que não podemos passar nenhum dados por aqui, e não temos como fazer quaquer alteração no site apenas o mercado livre. Obrigado uma otima tarde!"
2219,"Esta aparecendo produto a caminho, e o codigo de rastreio, resolvam meu problema, agora mande eu mandar msg pela compra efetuada de novo, pq ja informei que não é possivel, faça isso de novo pra vê se a denuncia vai ser no mercado livre ou no procon",Então ok amigo se sua compra aparece que está a caminho é só aguardar! Quem faz a entrega é a transportadora do mercado livre.
2220,"Ta brincando?? La na pagina diz que ainda não posso enviar msg pq meu produto esta sendo preparado, sendo que vcs ja mandaram até um código de rastreio que nem no site da fedex estou localizando. Codigo inexistente é o que diz a pagina",Poise se o seu produto não foi nem preparado ainda não tem como rastrear. Mais para mais informações preciso que me mande mensagem na compra efetuada.
2221,"Bim dia, não estou conseguindo rastrear pelo codigo de rastreio informado","bom dia amigo, nos envie mensagem na compra efetuada! Obrigado!"
2222,Esse frete? Pra gente inviabiliza o negócio,"Bom dia amigo, o frete é por conta do comprador"
2223,Pedindo uma de cada sai a quanto? Vc tem algum link!?,Pode adicionar as duas no carrinho que o Propio mercado livre calcula junto com o frete.
2224,Vcs só tem azul ou tem da preta tbm?,"Boa tarde temos preta também, https://produto.mercadolivre.com.br/MLB-949943611-pulseira-subaqua-noma3-_JM"
2225,Vc tem o pino dourado para vender separado?,Que segura a pulseira ou metal?
2226,Tem ela completa com pino já dourado?,"Boa tarde, Somente a borracha! Obrigado"
2227,"Boa Tarde, tem a pulseira emborrachada ou d silicone preta invicta subaqua 14504 cristal?",Boa tarde amigo temos está em silicone aguardamos sua compra. https://produto.mercadolivre.com.br/MLB-991718533-pulseira-invicta-venom-16148-5733-somos-fornecedor-_JM
2228,Ok,Magina!
2229,Boa tarde VCS tem fivela banhado de ouro Rose ?,"Bom dia amigo não temos, obrigado!"
2230,Qual seria o site???,"Não tenho como saber o Sr, precisa mandar mensagem na compra efetuada. Na aba onde está sua compra o Sr encontra rastrear pelo site da transportadora . Obrigado"
2231,É 100% algodão?,"Boa tarde, sim é 100% Algodão, Obrigado."
2232,O tamanho PP veste 10 anos de idade?,"Boa tarde, veste 34 ao 36. Obrigado."
2233,Tem como escolher as cores ? M veste 40 ?,"Bom dia, vai uma cor de cada, Obrigado."
2234,Qual o material?,"Boa tarde, moletinho, costura reforçada, obrigado."
2235,Tem número 58?,"Boa tarde, ainda não, logo vamos começar a fabricar, obrigado."
2236,Pode escolher a cor,"Boa tarde, vai uma de cada cor, 5 cores diferentes, obrigado."
2237,Oi tem como escolher a cor e tamanho,"Boa tarde, vai o tamanho escolhido, vai uma de cada cor, 5 cores diferentes, obrigado."
2238,"5 peças,por quanto","Bom dia, 5 peças, por 124 , 00. Obrigado."
2239,"vou comprar agora, vou querer 2 preta, 2 vermelho vinho e 1 branca. Todas ""M""","Boa noite, vai uma cor de cada, Obrigado."
2240,Já fiz o pagamento.,"Boa noite, Obrigado pela compra, Obrigado"
2241,"O anúncio fala q é 5 peças,é mesmo?","Boa noite, sim são 5 peças, Obrigado."
2242,Qual o Link das calças??? De moleton com este mesmo corte das bermudas... quero ver preço...,"Boa tarde, vamos verificar, obrigado."
2243,boa tarde meu filho usa 36 que tamanho seria ideal pra ele M ou P?,"boa tarde ,segue os tamanhos ***Tamanhos veste*** P - 36 ao 38 M - 40 ao 42 G - 44 ao 46 GG- 46 ao 48"
2244,Tá enviando normalmente,"Boa tarde , sim normalmente."
2245,Eu queria 5 pp uma de cada cor menos branca tem? Ppde ser estampada tbm se tiver so não quero repetida pois é pra uso próprio.,"Boa trde, temos sim, Obrigado"
2246,A pp veste q tamanho?,"Boa tarde,34 ao 36. Obrigado"
2247,Uso entre 38 e 39 de cintura nao sei por letras,"Boa tarde, PP- 34 ao 36 P. Largura 38 cm, Comprimento 51 cm M. Largura 40 cm, comprimento 52 cm G. Largura 43 cm, comprimento 54 cm GG. Largura 44 cm, comprimento 57 cm"
2248,"Boa tarde tem tamanho exg, ou 54-56","Boa tarde, não temos, Obrigado."
2249,86 kilo prrdao,"Boa tarde, pode ser a G, Obrigado"
2250,Brigado vou pedir 10 peca tenho 180 altura kilo 68 qual vcs indicao,"Boa tarde, que q agradeço. Obrigado."
2251,Kit com 5 isso,"Boa tarde, isso kit com 5 peças, Obrigado."
2252,Que tecido que é,"Bom dia, algodão, Obrigado."
2255,Comprei ontem e paguei com boleto. Gostaria de trocar o tamanho escolhido de G para GG. É possível? Antes do envio?,"Bom dia , infelizmente não consigo trocar , vai em compra detalhe da compra e tenta alterar por la , obrigado"
2256,Tem tamanho GG 48?,"Bom dia , GG 44 ao 46 , ela chega ate 48 , ela estica , obrigado"
2257,Olá bom dia fiz uma compra com vcs e gostaria de saber se as medidas ali correspondem com o produto,"Bom dia , sim , obrigado"
2258,"As medidas do gg são a mesma da descrição,","Boa noite,ok Obrigado."
2259,Fiz a compra de 1 quites de vcs tamanho gg,"Boa noite, ok Obrigado."
2260,"Oi vcs tem a g1 tbem,","Boa noite, não temos,, Obrigado"
2261,Se comprar hoje você envia amanhã?,"Boa noite, não temos,, Obrigado"
2262,"Olá boa noite fiz uma compra de bermudas, de vcs gostaria e saber se vcs tem g1","Boa noite, não temos,, Obrigado"
2263,"Estava vendo nos comentários que a gg ficou pequena, pra um cliente. Mais já fiz q compra do gg","Boa noite, ok Obrigado"
2264,Lisas é sem bolso né Boa tarde,"Boa tarde, tem sim, Obrigado"
2265,M como se force 40?,"Boa tarde, PP- 34 ao 36 P - 36 ao 38 M - 40 ao 42 G - 44 ao 46 GG- 46 ao 48 Obrigado"
2266,Tem g1,"Boa tarde, não temos, Obrigado."
2267,"Mas se eu comprar dois kits numa mesma compra, posso optar por um kit GG e outro M, correto?","Bom dia, sim vai uma de cada, Obrigado."
2268,Nesse kit posso optar por três GG e duas M? Ou todas têm que ser do mesmo tamanho?,"Bom dia, não é possível escolher as cores nem tamanhos Variados, esses kits ja estão montando e embalados e pronto para a entrega, eles fica na central de distribuição do Mercado livre , obrigado."
2269,Obrigada,"Bom dia, Obrigado"
2270,"Meu filho veste tm 18 anos que e o p adulto , essas bermudas qual o tamanho que tenho que pedir?",PP- 34 ao 36 P - 36 ao 38 M - 40 ao 42 G - 44 ao 46 GG- 46 ao 48 Obrigado
2271,"Tenho 1,83. Peso 110kg, a GG me serve??",PP- 34 ao 36 P - 36 ao 38 M - 40 ao 42 G - 44 ao 46 GG- 46 ao 48 Obrigado
2272,"Bom dia. Tenho 1,80. E 98 kg. O tamanho G me vestiria bem?",PP- 34 ao 36 P - 36 ao 38 M - 40 ao 42 G - 44 ao 46 GG- 46 ao 48 Obrigado
2273,"Oi bom dia, o jeans do meu filho é 40, qual medida da permuda certa pra ele?","Bom dia, PP- 34 ao 36 P - 36 ao 38 M - 40 ao 42 G - 44 ao 46 GG- 46 ao 48 Obrigado"
2274,Tem tamanho EG,"Boa noite, não temos, Obrigado."
2275,Tem cores diferentes daquelas do anúncio?,"Boa noite, vai uma cor de cada, Obrigado."
2276,Obrigado,"boa noite, Obrigado."
2277,Será que se eu comprar vem todas as cores diferentes?,"Boa noite, sim vai uma cor de cada, Obrigado"
2278,Tem número maior,"Boa noite, temos GG veste ate o 48, Obrigado."
2279,A GG equivale a qual número,"Boa noite, segue as medidas PP- 34 ao 36 P - 36 ao 38 M - 40 ao 42 G - 44 ao 46 GG- 46 ao 48 Obrigado"
2280,Boa tarde. Gostaria de 2 kits. Pode ser um M e outro G?,"Boa noite, pode sim, Obrigado."
2281,Eu queria saber como eu rastreio,"Boa tarde. Para localizar ou rastrear, vá para os detalhes da compra que você deseja acompanhar, e irá fornecer todos os dados do pedido, mas a rota fica ativa quando o pedido foi postado nos Correios ou já está com transportador, alguns envios agora não estão gerando o rastreio, isto é por que é um frete super expresso novo no Mercado livre, e é feito o acompanhamento também por uma barrinha de status , onde todo o processo de envio do produto é informado, lá você também terá acesso aos dados da nota fiscal. Atenciosamente - Equipe de vendas online."
2282,Número da nota 205153/3,"Olá CARLOSABAIRA tudo bem?? Obrigado por seu contato! Seu pedido esta a caminho com data prevista para entrega entre 30/04 a 07/05, o mercado livre reprogramou a data de entrega, pois a transportadora não conseguiu entregar na primeira data prevista para entrega. Teremos que aguardar. Feliz dia do trabalhador - Equipe de vendas online."
2283,"Fiz uma compra com vcs, a mais de uma semana ainda não foi enviado o que podemos fazer","Olá CARLOSABAIRA tudo bem?? Obrigado por seu contato! Boa tarde, tudo bem? Peço desculpas pelo ocorrido, mas não há compras aprovadas em seu nome em nossa plataforma. teria o n° da sua compra? Feliz dia do trabalhador - Equipe de vendas online."
2284,Tem com frete grátis?,"Bom dia. O mercado livre modificou as regras de envio grátis recentemente, e agora para oferecer frete grátis o mercado leva em consideração a localidade e as medidas do produto. Caso não tendo o frete grátis o mercado oferece descontos no valor do frete. Atenciosamente - Equipe de vendas online."
2285,Tem até 32?,"Olá PETI9695242 tudo bem?? Obrigado por seu contato! Este modelo acompanha, - 1 Chave catraca reversível 1/4 com cabo emborrachado; - 1 Barra extensora 2 polegadas; - 1 Barra extensora 4 polegadas; - 1 Junta universal de 1/4; - 1 Chave manual encaixe quadrado de 1/4; - 4 Chaves hexagonais tipo allen, medidas: 1.5, 2, 2.5, 3mm; - 4 Soquetes sextavados longos, medidas: 6, 7, 8, 10; - 13 Soquetes sextavados encaixe 1/4, medidas: 4, 4.5, 5, 5.5, 6, 7, 8, 9, 10, 11, 12, 13,14mm; - 06 Soquetes torx fêmea, medidas: E4, E5, E6, E7, E8, E10; - 24 Soquetes bits, sendo: - 3 bits phillips: PH1, PH2, PH3; - 3 bits pozidriv: PZ1, PZ2, PZ3; - 3 bits fenda: SL4, SL5.5, SL6.5; - 7 bits tipo allen: H3, H4, H5, H6, H7, H8, H10; - 8 bits torx (sem furo guia): T8, T10, T15, T20, T25, T27, T30, T40; - 1 Maleta com design inovador ultra resistente; Segue link de um kit com soquetes de outras medidas, até o 32mm https://produto.mercadolivre.com.br/MLB-1217445784-jogo-de-soquetes-encaixe-12-pol-com-18-pecasstels-_JM?quantity=1&variation=35749691151"
2286,Qual o tamanho da catraca????,"Olá ERICKSENCASSIUSSANTOSSILVAC tudo bem?? Obrigado por seu contato! esse kit ele é de encaixe de 1/4 e a chave catraca dele mede cerca de 17cm de comprimento. Tenho disponível para envio imediato assim que for aprovado, pode fazer o pedido que colocarei na próxima coleta. Faça seu pedido será um prazer ter você como cliente. Obrigado por entrar em contato! Feliz dia do trabalhador - Equipe de vendas online."
2287,Este jogo de chave e mt pequeno n gostei,"Olá SOAD976967 tudo bem?? Obrigado por seu contato! Esse kit ele é de encaixe de 1/4, temos outro modelo de encaixe de 1/2 segue o link dele abaixo. https://produto.mercadolivre.com.br/MLB-1217445770-jogo-de-soquetes-encaixe-14-e-12-pol-com-94-pecasstels-_JM"
2288,Essas chaves são adaptáveis para carro e moto?,"Olá CRMA5326651 tudo bem?? Obrigado por seu contato! É um excelente produto, porém os soquetes vão de 4 a 14mm. Temos um jogo que é ainda melhor. Segue o link https://produto.mercadolivre.com.br/MLB-1076022458-jogo-de-soquetes-encaixe-14-e-12-pol-com-94-pecasstels-_JM?quantity=1#position=1&type=item&tracking_id=9e582820-0bae-4c69-adc9-b93209e65211 Feliz dia do trabalhador - Equipe de vendas online."
2410,Você faz entrega para todos os Países?,Boa noite. Apenas Brasil.
2465,Mais quantos dia vai demorar pra minha corrente chega?,Bom dia ! De onde vc é ?
2289,Entrega segunda?,"Boa tarde. Para calcular o valor do frete e prazo de entrega, basta clicar em calculador de frete, logo a baixo do valor do produto. Abrirá um campo, insira o CEP para a entrega. Caso não consiga pode nos mandar o CEP que calculamos pra você. Atenciosamente - Equipe de vendas online."
2290,Agora me respondem,Olá CARLOSWEVERTON78 tudo bem?? Obrigado por seu contato! Qualquer dúvida estaremos a sua disposição. Feliz dia do trabalhador - Equipe de vendas online.
2291,"Está fora da maleta as chaves , vem também?","Olá CARLOSWEVERTON78 tudo bem?? Obrigado por seu contato! Acompanha - 1 Chave catraca reversível 1/4 com cabo emborrachado; - 1 Barra extensora 2 polegadas; - 1 Barra extensora 4 polegadas; - 1 Junta universal de 1/4; - 1 Chave manual encaixe quadrado de 1/4; - 4 Chaves hexagonais tipo allen, medidas: 1.5, 2, 2.5, 3mm; - 4 Soquetes sextavados longos, medidas: 6, 7, 8, 10; - 13 Soquetes sextavados encaixe 1/4, medidas: 4, 4.5, 5, 5.5, 6, 7, 8, 9, 10, 11, 12, 13,14mm; - 06 Soquetes torx fêmea, medidas: E4, E5, E6, E7, E8, E10; - 24 Soquetes bits, sendo: - 3 bits phillips: PH1, PH2, PH3; - 3 bits pozidriv: PZ1, PZ2, PZ3; - 3 bits fenda: SL4, SL5.5, SL6.5; - 7 bits tipo allen: H3, H4, H5, H6, H7, H8, H10; - 8 bits torx (sem furo guia): T8, T10, T15, T20, T25, T27, T30, T40; - 1 Maleta com design inovador ultra resistente; Os itens fora da matela são os mesmos que estão dentro, foram colocados por fora para mostrar-los melhor . Feliz dia do trabalhador - Equipe de vendas online."
2292,Oque não está na maleta vem ???,Boa tarde. Acompanha maleta. Aguardamos sua compra. Atenciosamente - Equipe de vendas online.
2293,Essas chaves na foto que não estão na maleta vem também??,Boa tarde. O produto acompanha os itens conforme as fotos do anúncio. Atenciosamente - Equipe de vendas online.
2294,"Obrigada, comprei denovo","Boa tarde. Nós que agradecemos. Qualquer dúvida estamos a disposição. Muito obrigado por sua compra, é um prazer ter você como nosso cliente. Atenciosamente - Equipe de vendas online."
2295,"Boa tarde , essa maleta tem a chave allen de 1.5mm ?","Olá GONDIMILHAMIRANDA tudo bem?? Obrigado por seu contato! Sim, este jogo possui 4 Chaves hexagonais tipo allen, medidas: 1.5, 2, 2.5, 3mm; Tenho disponível para envio imediato assim que for aprovado, pode fazer o pedido que colocarei na próxima coleta. Faça seu pedido será um prazer ter você como cliente. Obrigado por entrar em contato! Feliz dia do trabalhador - Equipe de vendas online."
2296,Você não pode fazer um cupom de desconto pra mim?,"Boa tarde. Como o produto já está na promoção, não temos como fazer um desconto maior pra você. Espero que compreenda. Agradeço o seu contato e fico à total disposição para futuras dúvidas. Será um prazer ter você como cliente. Atenciosamente - Equipe de vendas online."
2297,"Eu fiz a compra agora via boleto , e quando fui ver o anúncio foi pausado ???","Olá CARLOSWEVERTON78 tudo bem?? Obrigado por seu contato! nesse caso o sistema do mercado livre vai efetuar a devolução do seu pagamento, e o seu pagamento será devolvido para a sua cinta do mercado pago, Atenciosamente - Equipe de vendas online"
2298,"Percebi que apagou a pergunta e vou refaze-la, eu fiz uma compra e preciso do código de rastreamento, favor responder",Olá LENNONPERUCHI tudo bem?? Obrigado por seu contato! Vou te enviar o link do rastreamento do seu produto para que possa acompanhar seu envio. Segue Link : https://portal.patrus.com.br/tracking/cli/e/Tracking/Info.aspx?TRACKINGNUMBER=ML020715965036028330106816CTN
2299,"Olá. Para exercer o serviço que quero, preciso de uma chave mais longa. Teria disponivilidade de criar um link adicionando uma extensão 1/4"" X06""?","Olá VITORFELIX93 tudo bem?? Obrigado por seu contato! infelizmente não temos em estoque as extensões, temos somente o kit de soquete. Faça seu pedido que enviaremos assim que for aprovado. Atenciosamente - Equipe de vendas online"
2300,Esse produto são original,"Olá LUMA4928845 tudo bem?? Obrigado por seu contato! Sim original com excelente qualidade. Reforçando que a nossa expedição está funcionando normalmente, todos os pedidos confirmados até as 14h são enviados no mesmo dia. Adotamos todos os cuidados adicionais com a esterilização das embalagens. Fique tranquilo, pode fazer seu pedido que nós cuidamos de tudo. Atenciosamente - Equipe de vendas online"
2301,Bom dia. Comprando hoje quando o produto será postado? Diante da pandemia o prazo de entrega será cumprido para o interior do RJ? Até 05/05? Preciso saber porque é um presente que precisa chegar até 07/05. Fico no aguardo. Grato.,"Olá ABREUFABIO17 tudo bem?? Obrigado por seu contato! por ser fim de semana os correios e transportadoras não fazem coleta, comprando hoje o seu pedido será enviado na segunda feira, Tenho disponível para envio imediato assim que for aprovado, pode fazer o pedido que colocarei na próxima coleta. Faça seu pedido será um prazer ter você como cliente. Obrigado por entrar em contato! Atenciosamente - Equipe de vendas online"
2302,você tem a Furadeira Parafusadeira De Impacto Makita Hp331 C/ Bateria Também ?,"Olá ÁGUIA6 tudo bem?? Obrigado por seu contato! infelizmente não temos esse modelo em estoque , temos de outra marca, segue o link dela abaixo. https://produto.mercadolivre.com.br/MLB-1210563121-furadeira-parafusadeira-imp-20v-bateria-biv-dewalt-dcd776-_JM"
2303,"Boa noite, posso usar Soquetes e os bits na parafusadeira?","Boa noite. :). Sim esse kit ele serve sim para utilizar em furadeira , é só utilizar o adaptador , faça seu pedido que enviaremos assim que for aprovado. Atenciosamente - Equipe de vendas online."
2304,Agente paga no dia que chega ?,"Boa tarde. Para calcular o valor do frete e prazo de entrega, basta clicar em calculador de frete, logo a baixo do valor do produto. Abrirá um campo, insira o CEP para a entrega. Caso não consiga pode nos mandar o CEP que calculamos pra você. Atenciosamente - Equipe de vendas online."
2305,"Mas pra mim já mostra q está a caminho, mas até o momento nao recebi o código de rastreamento.","Boa tarde. Para localizar ou rastrear, vá para os detalhes da compra que você deseja acompanhar, e irá fornecer todos os dados do pedido, mas a rota fica ativa quando o pedido foi postado nos Correios ou já está com transportador, alguns envios agora não estão gerando o rastreio, isto é por que é um frete super expresso novo no Mercado livre, e é feito o acompanhamento também por uma barrinha de status , onde todo o processo de envio do produto é informado, lá você também terá acesso aos dados da nota fiscal. Atenciosamente - Equipe de vendas online."
2306,Se eu cancela e vcs consegue fazer,Boa tarde. Para dúvidas ou mais informações sobre seu pedido favor entrar em contato pelas mensagens do pedido. Atenciosamente - Equipe de vendas online.
2326,Boa noite amigo quero comprar,"Olá GLAUCIOROGERIOSOARES tudo bem?? Obrigado por seu contato! Tenho disponível para envio imediato, faça seu pedido será um prazer ter você como nosso cliente. Qualquer dúvida estamos a disposição. Aguardamos a sua compra Atenciosamente - Equipe de vendas online"
2327,Tem disponivel,"Olá ADILSOND9 tudo bem?? Obrigado por seu contato! Tenho disponível para envio imediato, faça seu pedido será um prazer ter você como nosso cliente. Qualquer dúvida estamos a disposição. Atenciosamente - Equipe de vendas online"
2307,Boa tarde fiz uma compra dessa maleta e estou precisando de duas chaves de vela tem como vim no mesmo pedido,"Olá FIDELESJAIRO tudo bem?? Obrigado por seu contato! Uma vez que a compra já foi confirmada não tem como incluir mais produtos no frete, apenas realizando um novo pedido. Reforçando que a nossa expedição está funcionando normalmente, todos os pedidos confirmados até as 14h são enviados no mesmo dia. Adotamos todos os cuidados adicionais com a esterilização das embalagens. Fique tranquilo, pode fazer seu pedido que nós cuidamos de tudo. Atenciosamente - Equipe de vendas online"
2308,"Efetuei uma compra dessa ferramentas mas até agora não recebi meu código de rastreamento, porque ?","Olá JOSEJONNATAS tudo bem?? Obrigado por seu contato! Assim que a mercadoria estiver a caminho o mercado livre irá atualizar o código na plataforma. Reforçando que a nossa expedição está funcionando normalmente, todos os pedidos confirmados até as 14h são enviados no mesmo dia. Adotamos todos os cuidados adicionais com a esterilização das embalagens. Fique tranquilo, pode fazer seu pedido que nós cuidamos de tudo. Atenciosamente - Equipe de vendas online"
